"state","year","county","diocese","party","candidatevotes","totalvotes"
"PENNSYLVANIA","2016","NORTHAMPTON","Allentown","REPUBLICAN","71736","143519"
"PENNSYLVANIA","2016","NORTHAMPTON","Allentown","DEMOCRAT","66272","143519"
"PENNSYLVANIA","2008","NORTHAMPTON","Allentown","DEMOCRAT","75255","135581"
"PENNSYLVANIA","2008","NORTHAMPTON","Allentown","REPUBLICAN","58551","135581"
"PENNSYLVANIA","2012","NORTHAMPTON","Allentown","DEMOCRAT","67606","130735"
"PENNSYLVANIA","2012","NORTHAMPTON","Allentown","REPUBLICAN","61446","130735"
"PENNSYLVANIA","2020","NORTHAMPTON","Allentown","DEMOCRAT","85087","170942"
"PENNSYLVANIA","2020","NORTHAMPTON","Allentown","REPUBLICAN","83854","170942"
"PENNSYLVANIA","2020","SCHUYLKILL","Allentown","DEMOCRAT","20727","70603"
"PENNSYLVANIA","2020","SCHUYLKILL","Allentown","REPUBLICAN","48871","70603"
"PENNSYLVANIA","2000","SCHUYLKILL","Allentown","DEMOCRAT","26215","58300"
"PENNSYLVANIA","2000","SCHUYLKILL","Allentown","REPUBLICAN","29841","58300"
"PENNSYLVANIA","2004","SCHUYLKILL","Allentown","DEMOCRAT","29231","65269"
"PENNSYLVANIA","2004","SCHUYLKILL","Allentown","REPUBLICAN","35640","65269"
"PENNSYLVANIA","2012","SCHUYLKILL","Allentown","REPUBLICAN","32278","57727"
"PENNSYLVANIA","2012","SCHUYLKILL","Allentown","DEMOCRAT","24546","57727"
"PENNSYLVANIA","2008","SCHUYLKILL","Allentown","DEMOCRAT","28300","63054"
"PENNSYLVANIA","2008","SCHUYLKILL","Allentown","REPUBLICAN","33767","63054"
"PENNSYLVANIA","2016","SCHUYLKILL","Allentown","REPUBLICAN","44001","62869"
"PENNSYLVANIA","2016","SCHUYLKILL","Allentown","DEMOCRAT","16770","62869"
"PENNSYLVANIA","2016","BEDFORD","Altoona-Johnstown","DEMOCRAT","3645","23637"
"PENNSYLVANIA","2016","BEDFORD","Altoona-Johnstown","REPUBLICAN","19552","23637"
"PENNSYLVANIA","2008","BEDFORD","Altoona-Johnstown","REPUBLICAN","16124","22441"
"PENNSYLVANIA","2008","BEDFORD","Altoona-Johnstown","DEMOCRAT","6059","22441"
"PENNSYLVANIA","2012","BEDFORD","Altoona-Johnstown","DEMOCRAT","4788","21697"
"PENNSYLVANIA","2012","BEDFORD","Altoona-Johnstown","REPUBLICAN","16702","21697"
"PENNSYLVANIA","2020","BEDFORD","Altoona-Johnstown","REPUBLICAN","23025","27574"
"PENNSYLVANIA","2020","BEDFORD","Altoona-Johnstown","DEMOCRAT","4367","27574"
"PENNSYLVANIA","2004","BEDFORD","Altoona-Johnstown","DEMOCRAT","6016","22679"
"PENNSYLVANIA","2004","BEDFORD","Altoona-Johnstown","REPUBLICAN","16606","22679"
"PENNSYLVANIA","2000","BEDFORD","Altoona-Johnstown","REPUBLICAN","13598","19435"
"PENNSYLVANIA","2000","BEDFORD","Altoona-Johnstown","DEMOCRAT","5474","19435"
"PENNSYLVANIA","2000","BLAIR","Altoona-Johnstown","REPUBLICAN","28376","45140"
"PENNSYLVANIA","2000","BLAIR","Altoona-Johnstown","DEMOCRAT","15774","45140"
"PENNSYLVANIA","2004","BLAIR","Altoona-Johnstown","DEMOCRAT","18105","54178"
"PENNSYLVANIA","2004","BLAIR","Altoona-Johnstown","REPUBLICAN","35751","54178"
"PENNSYLVANIA","2012","BLAIR","Altoona-Johnstown","DEMOCRAT","16276","50241"
"PENNSYLVANIA","2012","BLAIR","Altoona-Johnstown","REPUBLICAN","33319","50241"
"PENNSYLVANIA","2008","BLAIR","Altoona-Johnstown","REPUBLICAN","32708","53081"
"PENNSYLVANIA","2008","BLAIR","Altoona-Johnstown","DEMOCRAT","19813","53081"
"PENNSYLVANIA","2016","BLAIR","Altoona-Johnstown","REPUBLICAN","39135","54909"
"PENNSYLVANIA","2016","BLAIR","Altoona-Johnstown","DEMOCRAT","13958","54909"
"PENNSYLVANIA","2020","BLAIR","Altoona-Johnstown","REPUBLICAN","45306","63595"
"PENNSYLVANIA","2020","BLAIR","Altoona-Johnstown","DEMOCRAT","17636","63595"
"PENNSYLVANIA","2020","CAMBRIA","Altoona-Johnstown","DEMOCRAT","21730","70574"
"PENNSYLVANIA","2020","CAMBRIA","Altoona-Johnstown","REPUBLICAN","48085","70574"
"PENNSYLVANIA","2004","CAMBRIA","Altoona-Johnstown","DEMOCRAT","32591","66983"
"PENNSYLVANIA","2004","CAMBRIA","Altoona-Johnstown","REPUBLICAN","34048","66983"
"PENNSYLVANIA","2000","CAMBRIA","Altoona-Johnstown","DEMOCRAT","30308","60286"
"PENNSYLVANIA","2000","CAMBRIA","Altoona-Johnstown","REPUBLICAN","28001","60286"
"PENNSYLVANIA","2016","CAMBRIA","Altoona-Johnstown","DEMOCRAT","18867","63072"
"PENNSYLVANIA","2016","CAMBRIA","Altoona-Johnstown","REPUBLICAN","42258","63072"
"PENNSYLVANIA","2008","CAMBRIA","Altoona-Johnstown","DEMOCRAT","32451","65622"
"PENNSYLVANIA","2008","CAMBRIA","Altoona-Johnstown","REPUBLICAN","31995","65622"
"PENNSYLVANIA","2012","CAMBRIA","Altoona-Johnstown","DEMOCRAT","24249","60526"
"PENNSYLVANIA","2012","CAMBRIA","Altoona-Johnstown","REPUBLICAN","35163","60526"
"PENNSYLVANIA","2012","CENTRE","Altoona-Johnstown","REPUBLICAN","34001","69626"
"PENNSYLVANIA","2012","CENTRE","Altoona-Johnstown","DEMOCRAT","34176","69626"
"PENNSYLVANIA","2008","CENTRE","Altoona-Johnstown","DEMOCRAT","41950","75737"
"PENNSYLVANIA","2008","CENTRE","Altoona-Johnstown","REPUBLICAN","32992","75737"
"PENNSYLVANIA","2016","CENTRE","Altoona-Johnstown","REPUBLICAN","35274","76148"
"PENNSYLVANIA","2016","CENTRE","Altoona-Johnstown","DEMOCRAT","37088","76148"
"PENNSYLVANIA","2020","CENTRE","Altoona-Johnstown","REPUBLICAN","36372","77493"
"PENNSYLVANIA","2020","CENTRE","Altoona-Johnstown","DEMOCRAT","40055","77493"
"PENNSYLVANIA","2000","CENTRE","Altoona-Johnstown","REPUBLICAN","26172","49538"
"PENNSYLVANIA","2000","CENTRE","Altoona-Johnstown","DEMOCRAT","21409","49538"
"PENNSYLVANIA","2004","CENTRE","Altoona-Johnstown","REPUBLICAN","33133","64253"
"PENNSYLVANIA","2004","CENTRE","Altoona-Johnstown","DEMOCRAT","30733","64253"
"PENNSYLVANIA","2004","CLINTON","Altoona-Johnstown","REPUBLICAN","8035","13967"
"PENNSYLVANIA","2004","CLINTON","Altoona-Johnstown","DEMOCRAT","5823","13967"
"PENNSYLVANIA","2000","CLINTON","Altoona-Johnstown","DEMOCRAT","5521","11994"
"PENNSYLVANIA","2000","CLINTON","Altoona-Johnstown","REPUBLICAN","6064","11994"
"PENNSYLVANIA","2016","CLINTON","Altoona-Johnstown","DEMOCRAT","4744","15394"
"PENNSYLVANIA","2016","CLINTON","Altoona-Johnstown","REPUBLICAN","10022","15394"
"PENNSYLVANIA","2008","CLINTON","Altoona-Johnstown","DEMOCRAT","7097","14793"
"PENNSYLVANIA","2008","CLINTON","Altoona-Johnstown","REPUBLICAN","7504","14793"
"PENNSYLVANIA","2012","CLINTON","Altoona-Johnstown","REPUBLICAN","7303","13265"
"PENNSYLVANIA","2012","CLINTON","Altoona-Johnstown","DEMOCRAT","5734","13265"
"PENNSYLVANIA","2020","CLINTON","Altoona-Johnstown","DEMOCRAT","5502","17625"
"PENNSYLVANIA","2020","CLINTON","Altoona-Johnstown","REPUBLICAN","11902","17625"
"PENNSYLVANIA","2020","FULTON","Altoona-Johnstown","DEMOCRAT","1085","7977"
"PENNSYLVANIA","2020","FULTON","Altoona-Johnstown","REPUBLICAN","6824","7977"
"PENNSYLVANIA","2000","FULTON","Altoona-Johnstown","REPUBLICAN","3753","5285"
"PENNSYLVANIA","2000","FULTON","Altoona-Johnstown","DEMOCRAT","1425","5285"
"PENNSYLVANIA","2004","FULTON","Altoona-Johnstown","DEMOCRAT","1475","6271"
"PENNSYLVANIA","2004","FULTON","Altoona-Johnstown","REPUBLICAN","4772","6271"
"PENNSYLVANIA","2012","FULTON","Altoona-Johnstown","DEMOCRAT","1310","6195"
"PENNSYLVANIA","2012","FULTON","Altoona-Johnstown","REPUBLICAN","4814","6195"
"PENNSYLVANIA","2008","FULTON","Altoona-Johnstown","DEMOCRAT","1576","6306"
"PENNSYLVANIA","2008","FULTON","Altoona-Johnstown","REPUBLICAN","4642","6306"
"PENNSYLVANIA","2016","FULTON","Altoona-Johnstown","REPUBLICAN","5694","6771"
"PENNSYLVANIA","2016","FULTON","Altoona-Johnstown","DEMOCRAT","912","6771"
"PENNSYLVANIA","2016","HUNTINGDON","Altoona-Johnstown","DEMOCRAT","4539","19706"
"PENNSYLVANIA","2016","HUNTINGDON","Altoona-Johnstown","REPUBLICAN","14494","19706"
"PENNSYLVANIA","2008","HUNTINGDON","Altoona-Johnstown","REPUBLICAN","11745","18646"
"PENNSYLVANIA","2008","HUNTINGDON","Altoona-Johnstown","DEMOCRAT","6621","18646"
"PENNSYLVANIA","2012","HUNTINGDON","Altoona-Johnstown","DEMOCRAT","5409","17639"
"PENNSYLVANIA","2012","HUNTINGDON","Altoona-Johnstown","REPUBLICAN","11979","17639"
"PENNSYLVANIA","2020","HUNTINGDON","Altoona-Johnstown","REPUBLICAN","17061","22792"
"PENNSYLVANIA","2020","HUNTINGDON","Altoona-Johnstown","DEMOCRAT","5445","22792"
"PENNSYLVANIA","2004","HUNTINGDON","Altoona-Johnstown","DEMOCRAT","5879","18058"
"PENNSYLVANIA","2004","HUNTINGDON","Altoona-Johnstown","REPUBLICAN","12126","18058"
"PENNSYLVANIA","2000","HUNTINGDON","Altoona-Johnstown","REPUBLICAN","10408","15957"
"PENNSYLVANIA","2000","HUNTINGDON","Altoona-Johnstown","DEMOCRAT","5073","15957"
"PENNSYLVANIA","2000","SOMERSET","Altoona-Johnstown","REPUBLICAN","20218","32985"
"PENNSYLVANIA","2000","SOMERSET","Altoona-Johnstown","DEMOCRAT","12028","32985"
"PENNSYLVANIA","2004","SOMERSET","Altoona-Johnstown","DEMOCRAT","12842","36778"
"PENNSYLVANIA","2004","SOMERSET","Altoona-Johnstown","REPUBLICAN","23802","36778"
"PENNSYLVANIA","2012","SOMERSET","Altoona-Johnstown","REPUBLICAN","23984","33942"
"PENNSYLVANIA","2012","SOMERSET","Altoona-Johnstown","DEMOCRAT","9436","33942"
"PENNSYLVANIA","2008","SOMERSET","Altoona-Johnstown","DEMOCRAT","12878","35167"
"PENNSYLVANIA","2008","SOMERSET","Altoona-Johnstown","REPUBLICAN","21686","35167"
"PENNSYLVANIA","2016","SOMERSET","Altoona-Johnstown","REPUBLICAN","27379","35773"
"PENNSYLVANIA","2016","SOMERSET","Altoona-Johnstown","DEMOCRAT","7376","35773"
"PENNSYLVANIA","2020","SOMERSET","Altoona-Johnstown","REPUBLICAN","31466","40543"
"PENNSYLVANIA","2020","SOMERSET","Altoona-Johnstown","DEMOCRAT","8654","40543"
"TEXAS","2020","ARMSTRONG","Amarillo","REPUBLICAN","1035","1112"
"TEXAS","2020","ARMSTRONG","Amarillo","DEMOCRAT","75","1112"
"TEXAS","2000","ARMSTRONG","Amarillo","DEMOCRAT","150","938"
"TEXAS","2000","ARMSTRONG","Amarillo","REPUBLICAN","772","938"
"TEXAS","2004","ARMSTRONG","Amarillo","REPUBLICAN","830","1004"
"TEXAS","2004","ARMSTRONG","Amarillo","DEMOCRAT","170","1004"
"TEXAS","2016","ARMSTRONG","Amarillo","REPUBLICAN","924","1021"
"TEXAS","2016","ARMSTRONG","Amarillo","DEMOCRAT","70","1021"
"TEXAS","2008","ARMSTRONG","Amarillo","REPUBLICAN","856","990"
"TEXAS","2008","ARMSTRONG","Amarillo","DEMOCRAT","128","990"
"TEXAS","2012","ARMSTRONG","Amarillo","REPUBLICAN","828","935"
"TEXAS","2012","ARMSTRONG","Amarillo","DEMOCRAT","98","935"
"TEXAS","2012","BRISCOE","Amarillo","REPUBLICAN","578","702"
"TEXAS","2012","BRISCOE","Amarillo","DEMOCRAT","117","702"
"TEXAS","2008","BRISCOE","Amarillo","DEMOCRAT","205","830"
"TEXAS","2008","BRISCOE","Amarillo","REPUBLICAN","617","830"
"TEXAS","2016","BRISCOE","Amarillo","REPUBLICAN","625","736"
"TEXAS","2016","BRISCOE","Amarillo","DEMOCRAT","91","736"
"TEXAS","2020","BRISCOE","Amarillo","REPUBLICAN","639","725"
"TEXAS","2020","BRISCOE","Amarillo","DEMOCRAT","78","725"
"TEXAS","2004","BRISCOE","Amarillo","DEMOCRAT","191","811"
"TEXAS","2004","BRISCOE","Amarillo","REPUBLICAN","620","811"
"TEXAS","2000","BRISCOE","Amarillo","REPUBLICAN","544","772"
"TEXAS","2000","BRISCOE","Amarillo","DEMOCRAT","224","772"
"TEXAS","2000","CARSON","Amarillo","DEMOCRAT","480","2742"
"TEXAS","2000","CARSON","Amarillo","REPUBLICAN","2216","2742"
"TEXAS","2004","CARSON","Amarillo","REPUBLICAN","2450","2944"
"TEXAS","2004","CARSON","Amarillo","DEMOCRAT","485","2944"
"TEXAS","2016","CARSON","Amarillo","DEMOCRAT","249","2964"
"TEXAS","2016","CARSON","Amarillo","REPUBLICAN","2620","2964"
"TEXAS","2008","CARSON","Amarillo","REPUBLICAN","2548","2980"
"TEXAS","2008","CARSON","Amarillo","DEMOCRAT","406","2980"
"TEXAS","2012","CARSON","Amarillo","DEMOCRAT","292","2778"
"TEXAS","2012","CARSON","Amarillo","REPUBLICAN","2451","2778"
"TEXAS","2020","CARSON","Amarillo","DEMOCRAT","297","3122"
"TEXAS","2020","CARSON","Amarillo","REPUBLICAN","2779","3122"
"TEXAS","2020","CASTRO","Amarillo","DEMOCRAT","466","2083"
"TEXAS","2020","CASTRO","Amarillo","REPUBLICAN","1602","2083"
"TEXAS","2004","CASTRO","Amarillo","REPUBLICAN","1794","2430"
"TEXAS","2004","CASTRO","Amarillo","DEMOCRAT","631","2430"
"TEXAS","2000","CASTRO","Amarillo","DEMOCRAT","727","2354"
"TEXAS","2000","CASTRO","Amarillo","REPUBLICAN","1607","2354"
"TEXAS","2012","CASTRO","Amarillo","DEMOCRAT","630","2119"
"TEXAS","2012","CASTRO","Amarillo","REPUBLICAN","1470","2119"
"TEXAS","2008","CASTRO","Amarillo","REPUBLICAN","1562","2291"
"TEXAS","2008","CASTRO","Amarillo","DEMOCRAT","719","2291"
"TEXAS","2016","CASTRO","Amarillo","DEMOCRAT","526","1997"
"TEXAS","2016","CASTRO","Amarillo","REPUBLICAN","1414","1997"
"TEXAS","2016","CHILDRESS","Amarillo","DEMOCRAT","253","2084"
"TEXAS","2016","CHILDRESS","Amarillo","REPUBLICAN","1802","2084"
"TEXAS","2008","CHILDRESS","Amarillo","REPUBLICAN","1782","2296"
"TEXAS","2008","CHILDRESS","Amarillo","DEMOCRAT","497","2296"
"TEXAS","2012","CHILDRESS","Amarillo","REPUBLICAN","1665","1996"
"TEXAS","2012","CHILDRESS","Amarillo","DEMOCRAT","320","1996"
"TEXAS","2020","CHILDRESS","Amarillo","REPUBLICAN","1943","2279"
"TEXAS","2020","CHILDRESS","Amarillo","DEMOCRAT","310","2279"
"TEXAS","2000","CHILDRESS","Amarillo","DEMOCRAT","602","2126"
"TEXAS","2000","CHILDRESS","Amarillo","REPUBLICAN","1506","2126"
"TEXAS","2004","CHILDRESS","Amarillo","DEMOCRAT","511","2144"
"TEXAS","2004","CHILDRESS","Amarillo","REPUBLICAN","1629","2144"
"TEXAS","2004","COLLINGSWORTH","Amarillo","REPUBLICAN","1051","1398"
"TEXAS","2004","COLLINGSWORTH","Amarillo","DEMOCRAT","346","1398"
"TEXAS","2000","COLLINGSWORTH","Amarillo","REPUBLICAN","974","1415"
"TEXAS","2000","COLLINGSWORTH","Amarillo","DEMOCRAT","429","1415"
"TEXAS","2012","COLLINGSWORTH","Amarillo","REPUBLICAN","962","1150"
"TEXAS","2012","COLLINGSWORTH","Amarillo","DEMOCRAT","177","1150"
"TEXAS","2008","COLLINGSWORTH","Amarillo","REPUBLICAN","943","1195"
"TEXAS","2008","COLLINGSWORTH","Amarillo","DEMOCRAT","234","1195"
"TEXAS","2016","COLLINGSWORTH","Amarillo","REPUBLICAN","983","1156"
"TEXAS","2016","COLLINGSWORTH","Amarillo","DEMOCRAT","145","1156"
"TEXAS","2020","COLLINGSWORTH","Amarillo","REPUBLICAN","1048","1218"
"TEXAS","2020","COLLINGSWORTH","Amarillo","DEMOCRAT","155","1218"
"TEXAS","2020","DALLAM","Amarillo","DEMOCRAT","197","1609"
"TEXAS","2020","DALLAM","Amarillo","REPUBLICAN","1389","1609"
"TEXAS","2000","DALLAM","Amarillo","DEMOCRAT","341","1744"
"TEXAS","2000","DALLAM","Amarillo","REPUBLICAN","1385","1744"
"TEXAS","2004","DALLAM","Amarillo","REPUBLICAN","1473","1782"
"TEXAS","2004","DALLAM","Amarillo","DEMOCRAT","305","1782"
"TEXAS","2016","DALLAM","Amarillo","REPUBLICAN","1261","1544"
"TEXAS","2016","DALLAM","Amarillo","DEMOCRAT","222","1544"
"TEXAS","2008","DALLAM","Amarillo","DEMOCRAT","302","1589"
"TEXAS","2008","DALLAM","Amarillo","REPUBLICAN","1269","1589"
"TEXAS","2012","DALLAM","Amarillo","REPUBLICAN","1248","1534"
"TEXAS","2012","DALLAM","Amarillo","DEMOCRAT","253","1534"
"TEXAS","2012","DEAF SMITH","Amarillo","DEMOCRAT","1239","4309"
"TEXAS","2012","DEAF SMITH","Amarillo","REPUBLICAN","3042","4309"
"TEXAS","2008","DEAF SMITH","Amarillo","REPUBLICAN","3466","4744"
"TEXAS","2008","DEAF SMITH","Amarillo","DEMOCRAT","1247","4744"
"TEXAS","2016","DEAF SMITH","Amarillo","DEMOCRAT","1185","4216"
"TEXAS","2016","DEAF SMITH","Amarillo","REPUBLICAN","2911","4216"
"TEXAS","2020","DEAF SMITH","Amarillo","DEMOCRAT","1264","4610"
"TEXAS","2020","DEAF SMITH","Amarillo","REPUBLICAN","3294","4610"
"TEXAS","2004","DEAF SMITH","Amarillo","REPUBLICAN","4139","5291"
"TEXAS","2004","DEAF SMITH","Amarillo","DEMOCRAT","1133","5291"
"TEXAS","2000","DEAF SMITH","Amarillo","DEMOCRAT","1240","4984"
"TEXAS","2000","DEAF SMITH","Amarillo","REPUBLICAN","3687","4984"
"TEXAS","2000","DONLEY","Amarillo","DEMOCRAT","360","1719"
"TEXAS","2000","DONLEY","Amarillo","REPUBLICAN","1333","1719"
"TEXAS","2004","DONLEY","Amarillo","DEMOCRAT","349","1784"
"TEXAS","2004","DONLEY","Amarillo","REPUBLICAN","1429","1784"
"TEXAS","2016","DONLEY","Amarillo","DEMOCRAT","191","1465"
"TEXAS","2016","DONLEY","Amarillo","REPUBLICAN","1225","1465"
"TEXAS","2008","DONLEY","Amarillo","DEMOCRAT","291","1690"
"TEXAS","2008","DONLEY","Amarillo","REPUBLICAN","1374","1690"
"TEXAS","2012","DONLEY","Amarillo","REPUBLICAN","1287","1535"
"TEXAS","2012","DONLEY","Amarillo","DEMOCRAT","226","1535"
"TEXAS","2020","DONLEY","Amarillo","DEMOCRAT","198","1648"
"TEXAS","2020","DONLEY","Amarillo","REPUBLICAN","1438","1648"
"TEXAS","2020","GRAY","Amarillo","DEMOCRAT","829","7782"
"TEXAS","2020","GRAY","Amarillo","REPUBLICAN","6840","7782"
"TEXAS","2004","GRAY","Amarillo","DEMOCRAT","1289","8572"
"TEXAS","2004","GRAY","Amarillo","REPUBLICAN","7260","8572"
"TEXAS","2000","GRAY","Amarillo","DEMOCRAT","1376","8185"
"TEXAS","2000","GRAY","Amarillo","REPUBLICAN","6732","8185"
"TEXAS","2012","GRAY","Amarillo","REPUBLICAN","6443","7389"
"TEXAS","2012","GRAY","Amarillo","DEMOCRAT","886","7389"
"TEXAS","2008","GRAY","Amarillo","REPUBLICAN","6924","8133"
"TEXAS","2008","GRAY","Amarillo","DEMOCRAT","1153","8133"
"TEXAS","2016","GRAY","Amarillo","DEMOCRAT","701","7405"
"TEXAS","2016","GRAY","Amarillo","REPUBLICAN","6500","7405"
"TEXAS","2016","HALL","Amarillo","DEMOCRAT","164","1091"
"TEXAS","2016","HALL","Amarillo","REPUBLICAN","893","1091"
"TEXAS","2008","HALL","Amarillo","REPUBLICAN","930","1264"
"TEXAS","2008","HALL","Amarillo","DEMOCRAT","324","1264"
"TEXAS","2012","HALL","Amarillo","DEMOCRAT","265","1109"
"TEXAS","2012","HALL","Amarillo","REPUBLICAN","832","1109"
"TEXAS","2020","HALL","Amarillo","REPUBLICAN","995","1169"
"TEXAS","2020","HALL","Amarillo","DEMOCRAT","168","1169"
"TEXAS","2000","HALL","Amarillo","REPUBLICAN","966","1446"
"TEXAS","2000","HALL","Amarillo","DEMOCRAT","472","1446"
"TEXAS","2004","HALL","Amarillo","REPUBLICAN","860","1277"
"TEXAS","2004","HALL","Amarillo","DEMOCRAT","413","1277"
"TEXAS","2004","HANSFORD","Amarillo","REPUBLICAN","1903","2147"
"TEXAS","2004","HANSFORD","Amarillo","DEMOCRAT","240","2147"
"TEXAS","2000","HANSFORD","Amarillo","DEMOCRAT","198","2088"
"TEXAS","2000","HANSFORD","Amarillo","REPUBLICAN","1874","2088"
"TEXAS","2012","HANSFORD","Amarillo","DEMOCRAT","159","1962"
"TEXAS","2012","HANSFORD","Amarillo","REPUBLICAN","1788","1962"
"TEXAS","2008","HANSFORD","Amarillo","REPUBLICAN","1847","2102"
"TEXAS","2008","HANSFORD","Amarillo","DEMOCRAT","240","2102"
"TEXAS","2016","HANSFORD","Amarillo","DEMOCRAT","171","1947"
"TEXAS","2016","HANSFORD","Amarillo","REPUBLICAN","1730","1947"
"TEXAS","2020","HANSFORD","Amarillo","REPUBLICAN","1849","2047"
"TEXAS","2020","HANSFORD","Amarillo","DEMOCRAT","166","2047"
"TEXAS","2020","HARTLEY","Amarillo","DEMOCRAT","195","2078"
"TEXAS","2020","HARTLEY","Amarillo","REPUBLICAN","1868","2078"
"TEXAS","2000","HARTLEY","Amarillo","REPUBLICAN","1645","2031"
"TEXAS","2000","HARTLEY","Amarillo","DEMOCRAT","359","2031"
"TEXAS","2004","HARTLEY","Amarillo","REPUBLICAN","1736","2059"
"TEXAS","2004","HARTLEY","Amarillo","DEMOCRAT","315","2059"
"TEXAS","2016","HARTLEY","Amarillo","DEMOCRAT","173","1952"
"TEXAS","2016","HARTLEY","Amarillo","REPUBLICAN","1730","1952"
"TEXAS","2008","HARTLEY","Amarillo","DEMOCRAT","250","1985"
"TEXAS","2008","HARTLEY","Amarillo","REPUBLICAN","1711","1985"
"TEXAS","2012","HARTLEY","Amarillo","REPUBLICAN","1708","1913"
"TEXAS","2012","HARTLEY","Amarillo","DEMOCRAT","184","1913"
"TEXAS","2012","HEMPHILL","Amarillo","DEMOCRAT","192","1509"
"TEXAS","2012","HEMPHILL","Amarillo","REPUBLICAN","1298","1509"
"TEXAS","2008","HEMPHILL","Amarillo","DEMOCRAT","216","1570"
"TEXAS","2008","HEMPHILL","Amarillo","REPUBLICAN","1345","1570"
"TEXAS","2016","HEMPHILL","Amarillo","DEMOCRAT","181","1695"
"TEXAS","2016","HEMPHILL","Amarillo","REPUBLICAN","1462","1695"
"TEXAS","2020","HEMPHILL","Amarillo","REPUBLICAN","1486","1720"
"TEXAS","2020","HEMPHILL","Amarillo","DEMOCRAT","206","1720"
"TEXAS","2004","HEMPHILL","Amarillo","REPUBLICAN","1380","1643"
"TEXAS","2004","HEMPHILL","Amarillo","DEMOCRAT","257","1643"
"TEXAS","2000","HEMPHILL","Amarillo","REPUBLICAN","1203","1474"
"TEXAS","2000","HEMPHILL","Amarillo","DEMOCRAT","251","1474"
"TEXAS","2000","HUTCHINSON","Amarillo","DEMOCRAT","1796","9351"
"TEXAS","2000","HUTCHINSON","Amarillo","REPUBLICAN","7443","9351"
"TEXAS","2004","HUTCHINSON","Amarillo","DEMOCRAT","1503","9369"
"TEXAS","2004","HUTCHINSON","Amarillo","REPUBLICAN","7839","9369"
"TEXAS","2016","HUTCHINSON","Amarillo","REPUBLICAN","7042","8155"
"TEXAS","2016","HUTCHINSON","Amarillo","DEMOCRAT","854","8155"
"TEXAS","2008","HUTCHINSON","Amarillo","DEMOCRAT","1322","8761"
"TEXAS","2008","HUTCHINSON","Amarillo","REPUBLICAN","7361","8761"
"TEXAS","2012","HUTCHINSON","Amarillo","DEMOCRAT","1045","7928"
"TEXAS","2012","HUTCHINSON","Amarillo","REPUBLICAN","6804","7928"
"TEXAS","2020","HUTCHINSON","Amarillo","DEMOCRAT","965","8773"
"TEXAS","2020","HUTCHINSON","Amarillo","REPUBLICAN","7681","8773"
"TEXAS","2020","LIPSCOMB","Amarillo","DEMOCRAT","131","1353"
"TEXAS","2020","LIPSCOMB","Amarillo","REPUBLICAN","1205","1353"
"TEXAS","2004","LIPSCOMB","Amarillo","REPUBLICAN","1147","1337"
"TEXAS","2004","LIPSCOMB","Amarillo","DEMOCRAT","184","1337"
"TEXAS","2000","LIPSCOMB","Amarillo","DEMOCRAT","206","1294"
"TEXAS","2000","LIPSCOMB","Amarillo","REPUBLICAN","1072","1294"
"TEXAS","2012","LIPSCOMB","Amarillo","DEMOCRAT","119","1168"
"TEXAS","2012","LIPSCOMB","Amarillo","REPUBLICAN","1044","1168"
"TEXAS","2008","LIPSCOMB","Amarillo","REPUBLICAN","1093","1256"
"TEXAS","2008","LIPSCOMB","Amarillo","DEMOCRAT","155","1256"
"TEXAS","2016","LIPSCOMB","Amarillo","REPUBLICAN","1159","1332"
"TEXAS","2016","LIPSCOMB","Amarillo","DEMOCRAT","135","1332"
"TEXAS","2016","MOORE","Amarillo","REPUBLICAN","3977","5284"
