"year","state","state_po","county_name","party","candidatevotes","totalvotes","percentvote"
"2020","UTAH","UT","GARFIELD","REPUBLICAN","0","2732","0.00"
"2020","UTAH","UT","GARFIELD","REPUBLICAN","2158","2732","78.99"
"2020","UTAH","UT","GRAND","DEMOCRAT","0","5185","0.00"
"2020","UTAH","UT","GRAND","DEMOCRAT","0","5185","0.00"
"2020","UTAH","UT","GRAND","DEMOCRAT","0","5185","0.00"
"2020","UTAH","UT","GRAND","DEMOCRAT","2806","5185","54.12"
"2020","UTAH","UT","GRAND","REPUBLICAN","0","5185","0.00"
"2020","UTAH","UT","GRAND","REPUBLICAN","0","5185","0.00"
"2020","UTAH","UT","GRAND","REPUBLICAN","0","5185","0.00"
"2020","UTAH","UT","GRAND","REPUBLICAN","2248","5185","43.36"
"2020","UTAH","UT","IRON","DEMOCRAT","0","25104","0.00"
"2020","UTAH","UT","IRON","DEMOCRAT","0","25104","0.00"
"2020","UTAH","UT","IRON","DEMOCRAT","0","25104","0.00"
"2020","UTAH","UT","IRON","DEMOCRAT","4892","25104","19.49"
"2020","UTAH","UT","IRON","REPUBLICAN","0","25104","0.00"
"2020","UTAH","UT","IRON","REPUBLICAN","0","25104","0.00"
"2020","UTAH","UT","IRON","REPUBLICAN","0","25104","0.00"
"2020","UTAH","UT","IRON","REPUBLICAN","18989","25104","75.64"
"2020","UTAH","UT","JUAB","DEMOCRAT","0","5865","0.00"
"2020","UTAH","UT","JUAB","DEMOCRAT","0","5865","0.00"
"2020","UTAH","UT","JUAB","DEMOCRAT","0","5865","0.00"
"2020","UTAH","UT","JUAB","DEMOCRAT","645","5865","11.00"
"2020","UTAH","UT","JUAB","REPUBLICAN","0","5865","0.00"
"2020","UTAH","UT","JUAB","REPUBLICAN","0","5865","0.00"
"2020","UTAH","UT","JUAB","REPUBLICAN","0","5865","0.00"
"2020","UTAH","UT","JUAB","REPUBLICAN","5087","5865","86.73"
"2020","UTAH","UT","KANE","DEMOCRAT","0","4180","0.00"
"2020","UTAH","UT","KANE","DEMOCRAT","0","4180","0.00"
"2020","UTAH","UT","KANE","DEMOCRAT","0","4180","0.00"
"2020","UTAH","UT","KANE","DEMOCRAT","1083","4180","25.91"
"2020","UTAH","UT","KANE","REPUBLICAN","0","4180","0.00"
"2020","UTAH","UT","KANE","REPUBLICAN","0","4180","0.00"
"2020","UTAH","UT","KANE","REPUBLICAN","0","4180","0.00"
"2020","UTAH","UT","KANE","REPUBLICAN","2998","4180","71.72"
"2020","UTAH","UT","MILLARD","DEMOCRAT","0","6190","0.00"
"2020","UTAH","UT","MILLARD","DEMOCRAT","0","6190","0.00"
"2020","UTAH","UT","MILLARD","DEMOCRAT","0","6190","0.00"
"2020","UTAH","UT","MILLARD","DEMOCRAT","624","6190","10.08"
"2020","UTAH","UT","MILLARD","REPUBLICAN","0","6190","0.00"
"2020","UTAH","UT","MILLARD","REPUBLICAN","0","6190","0.00"
"2020","UTAH","UT","MILLARD","REPUBLICAN","0","6190","0.00"
"2020","UTAH","UT","MILLARD","REPUBLICAN","5404","6190","87.30"
"2020","UTAH","UT","MORGAN","DEMOCRAT","0","6606","0.00"
"2020","UTAH","UT","MORGAN","DEMOCRAT","0","6606","0.00"
"2020","UTAH","UT","MORGAN","DEMOCRAT","0","6606","0.00"
"2020","UTAH","UT","MORGAN","DEMOCRAT","1086","6606","16.44"
"2020","UTAH","UT","MORGAN","REPUBLICAN","0","6606","0.00"
"2020","UTAH","UT","MORGAN","REPUBLICAN","0","6606","0.00"
"2020","UTAH","UT","MORGAN","REPUBLICAN","0","6606","0.00"
"2020","UTAH","UT","MORGAN","REPUBLICAN","5181","6606","78.43"
"2020","UTAH","UT","PIUTE","DEMOCRAT","0","871","0.00"
"2020","UTAH","UT","PIUTE","DEMOCRAT","0","871","0.00"
"2020","UTAH","UT","PIUTE","DEMOCRAT","0","871","0.00"
"2020","UTAH","UT","PIUTE","DEMOCRAT","86","871","9.87"
"2020","UTAH","UT","PIUTE","REPUBLICAN","0","871","0.00"
"2020","UTAH","UT","PIUTE","REPUBLICAN","0","871","0.00"
"2020","UTAH","UT","PIUTE","REPUBLICAN","0","871","0.00"
"2020","UTAH","UT","PIUTE","REPUBLICAN","773","871","88.75"
"2020","UTAH","UT","RICH","DEMOCRAT","0","1369","0.00"
"2020","UTAH","UT","RICH","DEMOCRAT","0","1369","0.00"
"2020","UTAH","UT","RICH","DEMOCRAT","0","1369","0.00"
"2020","UTAH","UT","RICH","DEMOCRAT","180","1369","13.15"
"2020","UTAH","UT","RICH","REPUBLICAN","0","1369","0.00"
"2020","UTAH","UT","RICH","REPUBLICAN","0","1369","0.00"
"2020","UTAH","UT","RICH","REPUBLICAN","0","1369","0.00"
"2020","UTAH","UT","RICH","REPUBLICAN","1157","1369","84.51"
"2020","UTAH","UT","SALT LAKE","DEMOCRAT","7625","546581","1.40"
"2020","UTAH","UT","SALT LAKE","DEMOCRAT","10705","546581","1.96"
"2020","UTAH","UT","SALT LAKE","DEMOCRAT","271576","546581","49.69"
"2020","UTAH","UT","SALT LAKE","REPUBLICAN","12970","546581","2.37"
"2020","UTAH","UT","SALT LAKE","REPUBLICAN","18253","546581","3.34"
"2020","UTAH","UT","SALT LAKE","REPUBLICAN","198951","546581","36.40"
"2020","UTAH","UT","SAN JUAN","DEMOCRAT","0","6877","0.00"
"2020","UTAH","UT","SAN JUAN","DEMOCRAT","0","6877","0.00"
"2020","UTAH","UT","SAN JUAN","DEMOCRAT","0","6877","0.00"
"2020","UTAH","UT","SAN JUAN","DEMOCRAT","3113","6877","45.27"
"2020","UTAH","UT","SAN JUAN","REPUBLICAN","0","6877","0.00"
"2020","UTAH","UT","SAN JUAN","REPUBLICAN","0","6877","0.00"
"2020","UTAH","UT","SAN JUAN","REPUBLICAN","0","6877","0.00"
"2020","UTAH","UT","SAN JUAN","REPUBLICAN","3535","6877","51.40"
"2020","UTAH","UT","SANPETE","DEMOCRAT","0","12625","0.00"
"2020","UTAH","UT","SANPETE","DEMOCRAT","0","12625","0.00"
"2020","UTAH","UT","SANPETE","DEMOCRAT","0","12625","0.00"
"2020","UTAH","UT","SANPETE","DEMOCRAT","1794","12625","14.21"
"2020","UTAH","UT","SANPETE","REPUBLICAN","0","12625","0.00"
"2020","UTAH","UT","SANPETE","REPUBLICAN","0","12625","0.00"
"2020","UTAH","UT","SANPETE","REPUBLICAN","0","12625","0.00"
"2020","UTAH","UT","SANPETE","REPUBLICAN","10459","12625","82.84"
"2020","UTAH","UT","SEVIER","DEMOCRAT","0","10362","0.00"
"2020","UTAH","UT","SEVIER","DEMOCRAT","0","10362","0.00"
"2020","UTAH","UT","SEVIER","DEMOCRAT","0","10362","0.00"
"2020","UTAH","UT","SEVIER","DEMOCRAT","1084","10362","10.46"
"2020","UTAH","UT","SEVIER","REPUBLICAN","0","10362","0.00"
"2020","UTAH","UT","SEVIER","REPUBLICAN","0","10362","0.00"
"2020","UTAH","UT","SEVIER","REPUBLICAN","0","10362","0.00"
"2020","UTAH","UT","SEVIER","REPUBLICAN","9052","10362","87.36"
"2020","UTAH","UT","SUMMIT","DEMOCRAT","0","26086","0.00"
"2020","UTAH","UT","SUMMIT","DEMOCRAT","0","26086","0.00"
"2020","UTAH","UT","SUMMIT","DEMOCRAT","0","26086","0.00"
"2020","UTAH","UT","SUMMIT","DEMOCRAT","15244","26086","58.44"
"2020","UTAH","UT","SUMMIT","REPUBLICAN","0","26086","0.00"
"2020","UTAH","UT","SUMMIT","REPUBLICAN","0","26086","0.00"
"2020","UTAH","UT","SUMMIT","REPUBLICAN","0","26086","0.00"
"2020","UTAH","UT","SUMMIT","REPUBLICAN","10252","26086","39.30"
"2020","UTAH","UT","TOOELE","DEMOCRAT","0","31506","0.00"
"2020","UTAH","UT","TOOELE","DEMOCRAT","0","31506","0.00"
"2020","UTAH","UT","TOOELE","DEMOCRAT","0","31506","0.00"
"2020","UTAH","UT","TOOELE","DEMOCRAT","8943","31506","28.39"
"2020","UTAH","UT","TOOELE","REPUBLICAN","0","31506","0.00"
"2020","UTAH","UT","TOOELE","REPUBLICAN","0","31506","0.00"
"2020","UTAH","UT","TOOELE","REPUBLICAN","0","31506","0.00"
"2020","UTAH","UT","TOOELE","REPUBLICAN","21014","31506","66.70"
"2020","UTAH","UT","UINTAH","DEMOCRAT","0","15303","0.00"
"2020","UTAH","UT","UINTAH","DEMOCRAT","0","15303","0.00"
"2020","UTAH","UT","UINTAH","DEMOCRAT","0","15303","0.00"
"2020","UTAH","UT","UINTAH","DEMOCRAT","1663","15303","10.87"
"2020","UTAH","UT","UINTAH","REPUBLICAN","0","15303","0.00"
"2020","UTAH","UT","UINTAH","REPUBLICAN","0","15303","0.00"
"2020","UTAH","UT","UINTAH","REPUBLICAN","0","15303","0.00"
"2020","UTAH","UT","UINTAH","REPUBLICAN","13261","15303","86.66"
"2020","UTAH","UT","UTAH","DEMOCRAT","0","284286","0.00"
"2020","UTAH","UT","UTAH","DEMOCRAT","0","284286","0.00"
"2020","UTAH","UT","UTAH","DEMOCRAT","0","284286","0.00"
"2020","UTAH","UT","UTAH","DEMOCRAT","76033","284286","26.75"
"2020","UTAH","UT","UTAH","REPUBLICAN","0","284286","0.00"
"2020","UTAH","UT","UTAH","REPUBLICAN","0","284286","0.00"
"2020","UTAH","UT","UTAH","REPUBLICAN","0","284286","0.00"
"2020","UTAH","UT","UTAH","REPUBLICAN","192812","284286","67.82"
"2020","UTAH","UT","WASATCH","DEMOCRAT","0","17790","0.00"
"2020","UTAH","UT","WASATCH","DEMOCRAT","0","17790","0.00"
"2020","UTAH","UT","WASATCH","DEMOCRAT","0","17790","0.00"
"2020","UTAH","UT","WASATCH","DEMOCRAT","6187","17790","34.78"
"2020","UTAH","UT","WASATCH","REPUBLICAN","0","17790","0.00"
"2020","UTAH","UT","WASATCH","REPUBLICAN","0","17790","0.00"
"2020","UTAH","UT","WASATCH","REPUBLICAN","0","17790","0.00"
"2020","UTAH","UT","WASATCH","REPUBLICAN","10795","17790","60.68"
"2020","UTAH","UT","WASHINGTON","DEMOCRAT","0","91070","0.00"
"2020","UTAH","UT","WASHINGTON","DEMOCRAT","0","91070","0.00"
"2020","UTAH","UT","WASHINGTON","DEMOCRAT","0","91070","0.00"
"2020","UTAH","UT","WASHINGTON","DEMOCRAT","20530","91070","22.54"
"2020","UTAH","UT","WASHINGTON","REPUBLICAN","0","91070","0.00"
"2020","UTAH","UT","WASHINGTON","REPUBLICAN","0","91070","0.00"
"2020","UTAH","UT","WASHINGTON","REPUBLICAN","0","91070","0.00"
"2020","UTAH","UT","WASHINGTON","REPUBLICAN","67294","91070","73.89"
"2020","UTAH","UT","WAYNE","DEMOCRAT","0","1621","0.00"
"2020","UTAH","UT","WAYNE","DEMOCRAT","0","1621","0.00"
"2020","UTAH","UT","WAYNE","DEMOCRAT","0","1621","0.00"
"2020","UTAH","UT","WAYNE","DEMOCRAT","365","1621","22.52"
"2020","UTAH","UT","WAYNE","REPUBLICAN","0","1621","0.00"
"2020","UTAH","UT","WAYNE","REPUBLICAN","0","1621","0.00"
"2020","UTAH","UT","WAYNE","REPUBLICAN","0","1621","0.00"
"2020","UTAH","UT","WAYNE","REPUBLICAN","1229","1621","75.82"
"2020","UTAH","UT","WEBER","DEMOCRAT","0","111403","0.00"
"2020","UTAH","UT","WEBER","DEMOCRAT","0","111403","0.00"
"2020","UTAH","UT","WEBER","DEMOCRAT","0","111403","0.00"
"2020","UTAH","UT","WEBER","DEMOCRAT","40695","111403","36.53"
"2020","UTAH","UT","WEBER","REPUBLICAN","0","111403","0.00"
"2020","UTAH","UT","WEBER","REPUBLICAN","0","111403","0.00"
"2020","UTAH","UT","WEBER","REPUBLICAN","0","111403","0.00"
"2020","UTAH","UT","WEBER","REPUBLICAN","65949","111403","59.20"
"2020","VIRGINIA","VA","ACCOMACK","DEMOCRAT","5495","16962","32.40"
"2020","VIRGINIA","VA","ACCOMACK","DEMOCRAT","2072","16962","12.22"
"2020","VIRGINIA","VA","ACCOMACK","DEMOCRAT","11","16962","0.06"
"2020","VIRGINIA","VA","ACCOMACK","REPUBLICAN","3084","16962","18.18"
"2020","VIRGINIA","VA","ACCOMACK","REPUBLICAN","6078","16962","35.83"
"2020","VIRGINIA","VA","ACCOMACK","REPUBLICAN","10","16962","0.06"
"2020","VIRGINIA","VA","ALBEMARLE","DEMOCRAT","33416","64657","51.68"
"2020","VIRGINIA","VA","ALBEMARLE","DEMOCRAT","8716","64657","13.48"
"2020","VIRGINIA","VA","ALBEMARLE","DEMOCRAT","334","64657","0.52"
"2020","VIRGINIA","VA","ALBEMARLE","REPUBLICAN","9124","64657","14.11"
"2020","VIRGINIA","VA","ALBEMARLE","REPUBLICAN","11587","64657","17.92"
"2020","VIRGINIA","VA","ALBEMARLE","REPUBLICAN","93","64657","0.14"
"2020","VIRGINIA","VA","ALLEGHANY","DEMOCRAT","1250","8203","15.24"
"2020","VIRGINIA","VA","ALLEGHANY","DEMOCRAT","993","8203","12.11"
"2020","VIRGINIA","VA","ALLEGHANY","DEMOCRAT","0","8203","0.00"
"2020","VIRGINIA","VA","ALLEGHANY","REPUBLICAN","1450","8203","17.68"
"2020","VIRGINIA","VA","ALLEGHANY","REPUBLICAN","4409","8203","53.75"
"2020","VIRGINIA","VA","ALLEGHANY","REPUBLICAN","0","8203","0.00"
"2020","VIRGINIA","VA","AMELIA","DEMOCRAT","1719","7894","21.78"
"2020","VIRGINIA","VA","AMELIA","DEMOCRAT","673","7894","8.53"
"2020","VIRGINIA","VA","AMELIA","DEMOCRAT","19","7894","0.24"
"2020","VIRGINIA","VA","AMELIA","REPUBLICAN","2595","7894","32.87"
"2020","VIRGINIA","VA","AMELIA","REPUBLICAN","2778","7894","35.19"
"2020","VIRGINIA","VA","AMELIA","REPUBLICAN","17","7894","0.22"
"2020","VIRGINIA","VA","AMHERST","DEMOCRAT","3871","17005","22.76"
"2020","VIRGINIA","VA","AMHERST","DEMOCRAT","1746","17005","10.27"
"2020","VIRGINIA","VA","AMHERST","DEMOCRAT","55","17005","0.32"
"2020","VIRGINIA","VA","AMHERST","REPUBLICAN","4487","17005","26.39"
"2020","VIRGINIA","VA","AMHERST","REPUBLICAN","6550","17005","38.52"
"2020","VIRGINIA","VA","AMHERST","REPUBLICAN","4","17005","0.02"
"2020","VIRGINIA","VA","APPOMATTOX","DEMOCRAT","1565","9268","16.89"
"2020","VIRGINIA","VA","APPOMATTOX","DEMOCRAT","850","9268","9.17"
"2020","VIRGINIA","VA","APPOMATTOX","DEMOCRAT","3","9268","0.03"
"2020","VIRGINIA","VA","APPOMATTOX","REPUBLICAN","2995","9268","32.32"
"2020","VIRGINIA","VA","APPOMATTOX","REPUBLICAN","3700","9268","39.92"
"2020","VIRGINIA","VA","APPOMATTOX","REPUBLICAN","7","9268","0.08"
"2020","VIRGINIA","VA","ARLINGTON","DEMOCRAT","91963","130739","70.34"
"2020","VIRGINIA","VA","ARLINGTON","DEMOCRAT","13081","130739","10.01"
"2020","VIRGINIA","VA","ARLINGTON","DEMOCRAT","300","130739","0.23"
"2020","VIRGINIA","VA","ARLINGTON","REPUBLICAN","13899","130739","10.63"
"2020","VIRGINIA","VA","ARLINGTON","REPUBLICAN","8306","130739","6.35"
"2020","VIRGINIA","VA","ARLINGTON","REPUBLICAN","113","130739","0.09"
"2020","VIRGINIA","VA","AUGUSTA","DEMOCRAT","7874","42278","18.62"
"2020","VIRGINIA","VA","AUGUSTA","DEMOCRAT","2911","42278","6.89"
"2020","VIRGINIA","VA","AUGUSTA","DEMOCRAT","55","42278","0.13"
"2020","VIRGINIA","VA","AUGUSTA","REPUBLICAN","12866","42278","30.43"
"2020","VIRGINIA","VA","AUGUSTA","REPUBLICAN","17741","42278","41.96"
"2020","VIRGINIA","VA","AUGUSTA","REPUBLICAN","107","42278","0.25"
"2020","VIRGINIA","VA","BATH","DEMOCRAT","358","2501","14.31"
"2020","VIRGINIA","VA","BATH","DEMOCRAT","288","2501","11.52"
"2020","VIRGINIA","VA","BATH","DEMOCRAT","0","2501","0.00"
"2020","VIRGINIA","VA","BATH","REPUBLICAN","399","2501","15.95"
"2020","VIRGINIA","VA","BATH","REPUBLICAN","1431","2501","57.22"
"2020","VIRGINIA","VA","BATH","REPUBLICAN","4","2501","0.16"
"2020","VIRGINIA","VA","BEDFORD","DEMOCRAT","8705","48669","17.89"
"2020","VIRGINIA","VA","BEDFORD","DEMOCRAT","3346","48669","6.88"
"2020","VIRGINIA","VA","BEDFORD","DEMOCRAT","125","48669","0.26"
"2020","VIRGINIA","VA","BEDFORD","REPUBLICAN","15208","48669","31.25"
"2020","VIRGINIA","VA","BEDFORD","REPUBLICAN","20268","48669","41.64"
"2020","VIRGINIA","VA","BEDFORD","REPUBLICAN","124","48669","0.25"
"2020","VIRGINIA","VA","BLAND","DEMOCRAT","313","3479","9.00"
"2020","VIRGINIA","VA","BLAND","DEMOCRAT","218","3479","6.27"
"2020","VIRGINIA","VA","BLAND","DEMOCRAT","1","3479","0.03"
"2020","VIRGINIA","VA","BLAND","REPUBLICAN","976","3479","28.05"
"2020","VIRGINIA","VA","BLAND","REPUBLICAN","1925","3479","55.33"
"2020","VIRGINIA","VA","BLAND","REPUBLICAN","2","3479","0.06"
"2020","VIRGINIA","VA","BOTETOURT","DEMOCRAT","4231","21123","20.03"
"2020","VIRGINIA","VA","BOTETOURT","DEMOCRAT","1455","21123","6.89"
"2020","VIRGINIA","VA","BOTETOURT","DEMOCRAT","14","21123","0.07"
"2020","VIRGINIA","VA","BOTETOURT","REPUBLICAN","7212","21123","34.14"
"2020","VIRGINIA","VA","BOTETOURT","REPUBLICAN","7875","21123","37.28"
"2020","VIRGINIA","VA","BOTETOURT","REPUBLICAN","12","21123","0.06"
"2020","VIRGINIA","VA","BRUNSWICK","DEMOCRAT","2807","7948","35.32"
"2020","VIRGINIA","VA","BRUNSWICK","DEMOCRAT","1745","7948","21.96"
"2020","VIRGINIA","VA","BRUNSWICK","DEMOCRAT","0","7948","0.00"
"2020","VIRGINIA","VA","BRUNSWICK","REPUBLICAN","1368","7948","17.21"
"2020","VIRGINIA","VA","BRUNSWICK","REPUBLICAN","1988","7948","25.01"
"2020","VIRGINIA","VA","BRUNSWICK","REPUBLICAN","1","7948","0.01"
"2020","VIRGINIA","VA","BUCHANAN","DEMOCRAT","768","9957","7.71"
"2020","VIRGINIA","VA","BUCHANAN","DEMOCRAT","815","9957","8.19"
"2020","VIRGINIA","VA","BUCHANAN","DEMOCRAT","4","9957","0.04"
"2020","VIRGINIA","VA","BUCHANAN","REPUBLICAN","2306","9957","23.16"
"2020","VIRGINIA","VA","BUCHANAN","REPUBLICAN","5981","9957","60.07"
"2020","VIRGINIA","VA","BUCHANAN","REPUBLICAN","24","9957","0.24"
"2020","VIRGINIA","VA","BUCKINGHAM","DEMOCRAT","2285","8129","28.11"
"2020","VIRGINIA","VA","BUCKINGHAM","DEMOCRAT","1181","8129","14.53"
"2020","VIRGINIA","VA","BUCKINGHAM","DEMOCRAT","5","8129","0.06"
"2020","VIRGINIA","VA","BUCKINGHAM","REPUBLICAN","1795","8129","22.08"
"2020","VIRGINIA","VA","BUCKINGHAM","REPUBLICAN","2744","8129","33.76"
"2020","VIRGINIA","VA","BUCKINGHAM","REPUBLICAN","5","8129","0.06"
"2020","VIRGINIA","VA","CAMPBELL","DEMOCRAT","5536","29901","18.51"
"2020","VIRGINIA","VA","CAMPBELL","DEMOCRAT","2534","29901","8.47"
"2020","VIRGINIA","VA","CAMPBELL","DEMOCRAT","0","29901","0.00"
"2020","VIRGINIA","VA","CAMPBELL","REPUBLICAN","9331","29901","31.21"
"2020","VIRGINIA","VA","CAMPBELL","REPUBLICAN","11914","29901","39.84"
"2020","VIRGINIA","VA","CAMPBELL","REPUBLICAN","0","29901","0.00"
"2020","VIRGINIA","VA","CAROLINE","DEMOCRAT","4957","16288","30.43"
"2020","VIRGINIA","VA","CAROLINE","DEMOCRAT","2648","16288","16.26"
"2020","VIRGINIA","VA","CAROLINE","DEMOCRAT","52","16288","0.32"
"2020","VIRGINIA","VA","CAROLINE","REPUBLICAN","2839","16288","17.43"
"2020","VIRGINIA","VA","CAROLINE","REPUBLICAN","5438","16288","33.39"
"2020","VIRGINIA","VA","CAROLINE","REPUBLICAN","59","16288","0.36"
"2020","VIRGINIA","VA","CARROLL","DEMOCRAT","1740","15657","11.11"
"2020","VIRGINIA","VA","CARROLL","DEMOCRAT","1078","15657","6.89"
"2020","VIRGINIA","VA","CARROLL","DEMOCRAT","24","15657","0.15"
"2020","VIRGINIA","VA","CARROLL","REPUBLICAN","3909","15657","24.97"
"2020","VIRGINIA","VA","CARROLL","REPUBLICAN","8706","15657","55.60"
"2020","VIRGINIA","VA","CARROLL","REPUBLICAN","44","15657","0.28"
"2020","VIRGINIA","VA","CHARLES CITY","DEMOCRAT","2024","4441","45.58"
"2020","VIRGINIA","VA","CHARLES CITY","DEMOCRAT","592","4441","13.33"
"2020","VIRGINIA","VA","CHARLES CITY","DEMOCRAT","8","4441","0.18"
"2020","VIRGINIA","VA","CHARLES CITY","REPUBLICAN","811","4441","18.26"
"2020","VIRGINIA","VA","CHARLES CITY","REPUBLICAN","947","4441","21.32"
"2020","VIRGINIA","VA","CHARLES CITY","REPUBLICAN","3","4441","0.07"
"2020","VIRGINIA","VA","CHARLOTTE","DEMOCRAT","1532","6191","24.75"
"2020","VIRGINIA","VA","CHARLOTTE","DEMOCRAT","785","6191","12.68"
"2020","VIRGINIA","VA","CHARLOTTE","DEMOCRAT","0","6191","0.00"
"2020","VIRGINIA","VA","CHARLOTTE","REPUBLICAN","1390","6191","22.45"
"2020","VIRGINIA","VA","CHARLOTTE","REPUBLICAN","2423","6191","39.14"
"2020","VIRGINIA","VA","CHARLOTTE","REPUBLICAN","2","6191","0.03"
"2020","VIRGINIA","VA","CHESTERFIELD","DEMOCRAT","85505","203955","41.92"
"2020","VIRGINIA","VA","CHESTERFIELD","DEMOCRAT","21006","203955","10.30"
"2020","VIRGINIA","VA","CHESTERFIELD","DEMOCRAT","424","203955","0.21"
"2020","VIRGINIA","VA","CHESTERFIELD","REPUBLICAN","57160","203955","28.03"
"2020","VIRGINIA","VA","CHESTERFIELD","REPUBLICAN","35939","203955","17.62"
"2020","VIRGINIA","VA","CHESTERFIELD","REPUBLICAN","227","203955","0.11"
"2020","VIRGINIA","VA","CLARKE","DEMOCRAT","3121","9337","33.43"
"2020","VIRGINIA","VA","CLARKE","DEMOCRAT","791","9337","8.47"
"2020","VIRGINIA","VA","CLARKE","DEMOCRAT","8","9337","0.09"
"2020","VIRGINIA","VA","CLARKE","REPUBLICAN","2554","9337","27.35"
"2020","VIRGINIA","VA","CLARKE","REPUBLICAN","2632","9337","28.19"
"2020","VIRGINIA","VA","CLARKE","REPUBLICAN","6","9337","0.06"
"2020","VIRGINIA","VA","CRAIG","DEMOCRAT","313","3170","9.87"
"2020","VIRGINIA","VA","CRAIG","DEMOCRAT","273","3170","8.61"
"2020","VIRGINIA","VA","CRAIG","DEMOCRAT","1","3170","0.03"
"2020","VIRGINIA","VA","CRAIG","REPUBLICAN","804","3170","25.36"
"2020","VIRGINIA","VA","CRAIG","REPUBLICAN","1721","3170","54.29"
"2020","VIRGINIA","VA","CRAIG","REPUBLICAN","11","3170","0.35"
"2020","VIRGINIA","VA","CULPEPER","DEMOCRAT","8016","27116","29.56"
"2020","VIRGINIA","VA","CULPEPER","DEMOCRAT","2543","27116","9.38"
"2020","VIRGINIA","VA","CULPEPER","DEMOCRAT","58","27116","0.21"
"2020","VIRGINIA","VA","CULPEPER","REPUBLICAN","6836","27116","25.21"
"2020","VIRGINIA","VA","CULPEPER","REPUBLICAN","9131","27116","33.67"
"2020","VIRGINIA","VA","CULPEPER","REPUBLICAN","45","27116","0.17"
"2020","VIRGINIA","VA","CUMBERLAND","DEMOCRAT","1422","5313","26.76"
"2020","VIRGINIA","VA","CUMBERLAND","DEMOCRAT","803","5313","15.11"
"2020","VIRGINIA","VA","CUMBERLAND","DEMOCRAT","2","5313","0.04"
"2020","VIRGINIA","VA","CUMBERLAND","REPUBLICAN","1039","5313","19.56"
"2020","VIRGINIA","VA","CUMBERLAND","REPUBLICAN","1974","5313","37.15"
"2020","VIRGINIA","VA","CUMBERLAND","REPUBLICAN","6","5313","0.11"
"2020","VIRGINIA","VA","DICKENSON","DEMOCRAT","1030","7307","14.10"
"2020","VIRGINIA","VA","DICKENSON","DEMOCRAT","473","7307","6.47"
"2020","VIRGINIA","VA","DICKENSON","DEMOCRAT","0","7307","0.00"
"2020","VIRGINIA","VA","DICKENSON","REPUBLICAN","2462","7307","33.69"
"2020","VIRGINIA","VA","DICKENSON","REPUBLICAN","3285","7307","44.96"
"2020","VIRGINIA","VA","DICKENSON","REPUBLICAN","1","7307","0.01"
"2020","VIRGINIA","VA","DINWIDDIE","DEMOCRAT","4265","15092","28.26"
"2020","VIRGINIA","VA","DINWIDDIE","DEMOCRAT","1944","15092","12.88"
"2020","VIRGINIA","VA","DINWIDDIE","DEMOCRAT","15","15092","0.10"
"2020","VIRGINIA","VA","DINWIDDIE","REPUBLICAN","3982","15092","26.38"
"2020","VIRGINIA","VA","DINWIDDIE","REPUBLICAN","4709","15092","31.20"
"2020","VIRGINIA","VA","DINWIDDIE","REPUBLICAN","4","15092","0.03"
"2020","VIRGINIA","VA","ESSEX","DEMOCRAT","2131","6178","34.49"
"2020","VIRGINIA","VA","ESSEX","DEMOCRAT","899","6178","14.55"
"2020","VIRGINIA","VA","ESSEX","DEMOCRAT","8","6178","0.13"
"2020","VIRGINIA","VA","ESSEX","REPUBLICAN","1736","6178","28.10"
"2020","VIRGINIA","VA","ESSEX","REPUBLICAN","1334","6178","21.59"
"2020","VIRGINIA","VA","ESSEX","REPUBLICAN","5","6178","0.08"
"2020","VIRGINIA","VA","FAIRFAX","DEMOCRAT","321219","601243","53.43"
"2020","VIRGINIA","VA","FAIRFAX","DEMOCRAT","96479","601243","16.05"
"2020","VIRGINIA","VA","FAIRFAX","DEMOCRAT","2245","601243","0.37"
"2020","VIRGINIA","VA","FAIRFAX","REPUBLICAN","84585","601243","14.07"
"2020","VIRGINIA","VA","FAIRFAX","REPUBLICAN","82873","601243","13.78"
"2020","VIRGINIA","VA","FAIRFAX","REPUBLICAN","943","601243","0.16"
"2020","VIRGINIA","VA","FAUQUIER","DEMOCRAT","14131","43671","32.36"
"2020","VIRGINIA","VA","FAUQUIER","DEMOCRAT","3341","43671","7.65"
"2020","VIRGINIA","VA","FAUQUIER","DEMOCRAT","93","43671","0.21"
"2020","VIRGINIA","VA","FAUQUIER","REPUBLICAN","13573","43671","31.08"
"2020","VIRGINIA","VA","FAUQUIER","REPUBLICAN","11441","43671","26.20"
"2020","VIRGINIA","VA","FAUQUIER","REPUBLICAN","92","43671","0.21"
"2020","VIRGINIA","VA","FLOYD","DEMOCRAT","2524","9412","26.82"
"2020","VIRGINIA","VA","FLOYD","DEMOCRAT","466","9412","4.95"
"2020","VIRGINIA","VA","FLOYD","DEMOCRAT","14","9412","0.15"
"2020","VIRGINIA","VA","FLOYD","REPUBLICAN","2851","9412","30.29"
"2020","VIRGINIA","VA","FLOYD","REPUBLICAN","3347","9412","35.56"
"2020","VIRGINIA","VA","FLOYD","REPUBLICAN","27","9412","0.29"
"2020","VIRGINIA","VA","FLUVANNA","DEMOCRAT","6083","15846","38.39"
"2020","VIRGINIA","VA","FLUVANNA","DEMOCRAT","1290","15846","8.14"
"2020","VIRGINIA","VA","FLUVANNA","DEMOCRAT","41","15846","0.26"
"2020","VIRGINIA","VA","FLUVANNA","REPUBLICAN","4248","15846","26.81"
